ID	Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Source2	Sutta2	Example2	Source3	Sutta3	Example3	Test	audio	Feedback
5747	aneja	adj		ejati	neg				unperturbed; unmoved; unruffled; unshakeable		√ej 1 a (to move, shake)		na > an + √ej + a	anejat	√ej		(NIDD2) ejā vuccati taṇhā		DHP 414	brāhmaṇavaggo	yo'maṃ palipathaṃ duggaṃ, saṃsāraṃ moham'accagā,<br/>tiṇṇo pāragato jhāyī, <b>anejo</b> akathaṃkathī,<br/>anupādāya nibbuto, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=aneja&entry.1433863141=DHP"">Fix it here</a>."
26742	kāmabhava 1	masc	comp						becoming in the realm of sense desire; sensual sphere becoming				kāma + bhava	kāma + bhava				see kāmabhava 2	DHP 415	brāhmaṇavaggo	yo'dha kāme pahantvāna, anāgāro paribbaje,<br/><b>kāmabhava</b>-parikkhīṇaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.	VIBH 6.1	suttantabhājanīyaṃ	tattha katamo upapatti-bhavo? <b>kāmabhavo</b>, rūpabhavo, arūpabhavo, saññā-bhavo, asaññā-bhavo, n’evasaññān’āsaññā-bhavo, eka-vokāra-bhavo, catu-vokāra-bhavo, pañca-vokāra-bhavo				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāmabhava 1&entry.1433863141=DHP"">Fix it here</a>."
26743	kāmabhava 2	masc	comp						desire for existence				kāma + bhava	kāma + bhava				see kāmabhava 1	DHP 415	brāhmaṇavaggo	yo'dha kāme pahantvāna, anāgāro paribbaje,<br/><b>kāmabhava</b>-parikkhīṇaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāmabhava 2&entry.1433863141=DHP"">Fix it here</a>."
33320	mānusaka	adj		mānusa					human; earthly; worldly				manu > mānu + *sa + ka<br/>mānusa + ka	mānuṣaka					DHP 417	brāhmaṇavaggo	hitvā <b>mānusakaṃ</b> yogaṃ, dibbaṃ yogaṃ upaccagā,<br/>sabbayogavisaṃyuttaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mānusaka&entry.1433863141=DHP"">Fix it here</a>."
49399	sabbayogavisaṃyutta	adj	comp						free from all attachment; detached from all ties				sabba + yoga + visaṃyutta	sarva + yoga + visaṃyukta					DHP 417	brāhmaṇavaggo	hitvā mānusakaṃ yogaṃ, dibbaṃ yogaṃ upaccagā,<br/><b>sabbayogavisaṃyuttaṃ</b>, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbayogavisaṃyutta&entry.1433863141=DHP"">Fix it here</a>."
56362	sītibhūta	pp	comp vb	sītibhavati					calmed; liberated; lit. become cool				sīta > sīti + bhūta	śītībhūta				a > i before √bhū	DHP 418	brāhmaṇavaggo	hitvā ratiñ'ca aratiñ'ca, <b>sītibhūtaṃ</b> nirūpadhiṃ,<br/>sabbalok'ābhibhuṃ vīraṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sītibhūta&entry.1433863141=DHP"">Fix it here</a>."
10271	asatta	adj	pp	sajjati	neg			+loc	unattached; without clinging; not stuck		√saj 3 ya (to stick, cling)		na > a + √saj + ta	asajjita	√sañj		(SNa) asattan'ti ... alaggaṃ.		DHP 419	brāhmaṇavaggo	cutiṃ yo vedi sattānaṃ, upapattiñ'ca sabbaso,<br/><b>asattaṃ</b> sugataṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=asatta&entry.1433863141=DHP"">Fix it here</a>."
36339	nhātaka 1	adj		nhāta					perfected; purified; lit. who has bathed		√nhā 3 ya (to bathe)		√nhā + ta + ka<br/>nhāta + ka	snātaka	√snā	nahātaka		(MW) m. one who has bathed or performed ablutions (i.e. a Brahman who, after performing the ceremonial lustrations required on his finishing his studentship as a brahma-cārin under a religious teacher, returns home and begins the second period of his life as a gṛha-stha	DHP 422	brāhmaṇavaggo	usabhaṃ pavaraṃ vīraṃ, mahesiṃ vijitāvinaṃ,<br/>anejaṃ <b>nhātakaṃ</b> buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.	MN 39	mahāassapurasuttaṃ	kathañ’ca bhikkhu <b>nhātako</b> hoti? nhāt’āssa honti pāpakā akusalā dhammā, saṃkilesikā, ponobbhavikā, sadarā, dukkhavipākā, āyatiṃ, jātijarāmaraṇiyā.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nhātaka 1&entry.1433863141=DHP"">Fix it here</a>."
63685	usabha 2	masc							noble being; lit. bull					ṛṣabha					DHP 422	brāhmaṇavaggo	<b>usabhaṃ</b> pavaraṃ vīraṃ, mahesiṃ vijitāvinaṃ,<br/>anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=usabha 2&entry.1433863141=DHP"">Fix it here</a>."
47367	pubbenivāsa	masc	comp						previous life; former existence				pubbe + nivāsa	pūrvanivāsa					DHP 423	brāhmaṇavaggo	<b>pubbenivāsaṃ</b> yo vedi, sagg'āpāyañ'ca passati,<br/>atho jātikkhayaṃ patto, abhiññāvosito muni,<br/>sabbavositavosānaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.	MN 39	mahāassapurasuttaṃ	so evaṃ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigat’ūpakkilese mudubhūte kammaniye ṭhite āneñjappatte <b>pubbenivās</b>'ānussatiñāṇāya cittaṃ abhininnāmeti.	MN 4	bhayabheravasuttaṃ	so anekavihitaṃ <b>pubbenivāsaṃ</b> anussarāmi, seyyath’idaṃ — ekam’pi jātiṃ dve’pi jātiyo tisso’pi jātiyo catasso’pi jātiyo pañca’pi jātiyo dasa’pi jātiyo vīsam’pi jātiyo tiṃsam’pi jātiyo	55	[sound:pubbenivāsa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pubbenivāsa&entry.1433863141=DHP"">Fix it here</a>."
25652	jātikkhaya	masc	comp						extinction of birth; wearing away of rebirth				jāti + khaya	jāti + kṣaya					DHP 423	brāhmaṇavaggo	pubbenivāsaṃ yo vedi, sagg'āpāyañ'ca passati,<br/>atho <b>jātikkhayaṃ</b> patto, abhiññāvosito muni,<br/>sabba-vosita-vosānaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jātikkhaya&entry.1433863141=DHP"">Fix it here</a>."
49909	saggāpāya	masc	comp						heaven and hell				sagga + apāya	svarga + apaaya					DHP 423	brāhmaṇavaggo	pubbenivāsaṃ yo vedi, <b>sagg'āpāyañ</b>'ca passati,<br/>atho jātikkhayaṃ patto, abhiññāvosito muni,<br/>sabba-vosita-vosānaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saggāpāya&entry.1433863141=DHP"">Fix it here</a>."
69064	vosita	adj	pp						perfected; accomplished; mastered		√sā 1 a (to complete, accomplish)		vi + ava + √sā + ita	vyavasita	√so				DHP 423	brāhmaṇavaggo	pubbenivāsaṃ yo vedi, sagg'āpāyañ'ca passati,<br/>atho jātikkhayaṃ patto, abhiññāvosito muni,<br/>sabba-<b>vosita</b>-vosānaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vosita&entry.1433863141=DHP"">Fix it here</a>."
809	abhiññāvosita	adj	comp						who has attained perfect understanding; who has completely understood				abhiññā + vosita	abhijñā + vyavasita			(ANa) abhiññāvosito'ti jānitvā kiccavosānena vosito.		DHP 423	brāhmaṇavaggo	pubbenivāsaṃ yo vedi, sagg'āpāyañ'ca passati,<br/>atho jātikkhayaṃ patto, <b>abhiññāvosito</b> muni,<br/>sabbavositavosānaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=abhiññāvosita&entry.1433863141=DHP"">Fix it here</a>."
69054	vosāna 1	nt							perfection; accomplishment; attainment; mastery		√sā 1 a (to complete, accomplish)		vi + ava + √sā + na	vi + avasāna	√so				DHP 423	brāhmaṇavaggo	pubbenivāsaṃ yo vedi, sagg'āpāyañ'ca passati,<br/>atho jātikkhayaṃ patto, abhiññāvosito muni,<br/>sabba-vosita-<b>vosānaṃ</b>, tam'ahaṃ brūmi brāhmaṇaṃ.				TH 251	raṭṭhapālattheragāthā	tasmā hi paññā’va dhanena seyyā, yāya <b>vosānam</b>’idh’ādhigacchati. <br/>abyositattā hi bhav’ābhavesu, pāpāni kammāni karoti mohā.	55	[sound:vosāna.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vosāna 1&entry.1433863141=DHP"">Fix it here</a>."
28397	katvā 1	abs		karoti			trans	+acc	having done		√kar 7 o (to do, make)		√kar + tvā	kṛtvā	√kṛ				DHP 67	bālavaggo	na taṃ kammaṃ kataṃ sādhu, yaṃ <b>katvā</b> anutappati,<br/>yassa assumukho rodaṃ, vipākaṃ paṭisevati.	SN 2.8	tāyanasuttaṃ	akataṃ dukkaṭaṃ seyyo, pacchā tappati dukkaṭaṃ, <br/>katañ’ca sukataṃ seyyo, yaṃ <b>katvā</b> n’ānutappati.	AN 5.140	sotasuttaṃ	idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ <b>katvā</b> manasi <b>katvā</b> sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=katvā 1&entry.1433863141=DHP"">Fix it here</a>."
51752	sammā 1	ind	adv						completely; thoroughly; fully; totally					samyak					DHP 89	paṇḍitavaggo	yesaṃ sambodhi'y'aṅgesu, <b>sammā</b> cittaṃ subhāvitaṃ,<br/>ādānapaṭinissagge, anupādāya ye ratā,<br/>khīṇ'āsavā jutimanto, te loke parinibbutā.				SN 11.3	dhajaggasuttaṃ	arahaṃ <b>sammā</b>-sambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	55	[sound:sammā.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sammā 1&entry.1433863141=DHP"">Fix it here</a>."
59297	tatra 2	ind	adv						in that case; in that regard; in this matter; in this connection				ta + tra	tatra=tattha					DN 1.1	brahmajālasuttaṃ	<b>tatra</b> ce tumhe assatha kupitā vā anattamanā vā, tumhaṃ yev’assa tena antarāyo.	DHP 375	bhikkhuvaggo	<b>tatr'</b>āyam'ādi bhavati, idha paññassa bhikkhuno,<br/>indriyagutti santuṭṭhi, pātimokkhe ca saṃvaro.	MN 21	kakacūpamasuttaṃ	ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ,<b> tatrā</b>'pi yo mano padūseyya, na me so tena sāsanakaro.	55	[sound:tatra.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tatra 2&entry.1433863141=DHP"">Fix it here</a>."
48554	rassa 1	adj							short					hrasva, rahassa, hassa					DN 16.11	mahāparinibbānasuttaṃ	kattha āpo ca pathavī, tejo vāyo na gādhati, kattha dīghañ’ca <b>rassañ</b>’ca, aṇuṃ thūlaṃ subhāsubhaṃ, kattha nāmañ’ca rūpañ’ca, asesaṃ uparujjhatī’ti?	DHP 409	brāhmaṇavaggo	y'odha dīghaṃ va <b>rassaṃ</b> vā, aṇuṃ thūlaṃ subh'āsubhaṃ,<br/>loke adinnaṃ n'ādiyati, tam'ahaṃ brūmi brāhmaṇaṃ.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rassa 1&entry.1433863141=DHP"">Fix it here</a>."
65374	vata 2	ind	emph						certainly; surely; indeed					vata, bata					DN 16.21	mahāparinibbānasuttaṃ	taṃ kut’ettha, ānanda, labbhā yaṃ taṃ jātaṃ bhūtaṃ saṅkhataṃ palokadhammaṃ, taṃ <b>vata</b> mā palujjī’ti n’etaṃ ṭhānaṃ vijjati	DHP 041	cittavaggo	aciraṃ <b>vat’</b>ayaṃ kāyo, paṭhaviṃ adhisessati.<br/>chuḍḍho apeta-viññāṇo, niratthaṃ’va kaliṅgaraṃ. 	MN 21	kakacūpamasuttaṃ	atha kho bhagavā bhikkhū āmantesi, ārādhayiṃsu <b>vata</b> me, bhikkhave, bhikkhū ekaṃ samayaṃ cittaṃ. idh'āhaṃ, bhikkhave, bhikkhū āmantesiṃ, ahaṃ kho, bhikkhave, ek'āsanabhojanaṃ bhuñjāmi.	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vata 2&entry.1433863141=DHP"">Fix it here</a>."
19500	dīghamaddhānaṃ	ind	adv, acc sg	dīgha addha					for a long time				dīgha + aṃ + addhā + ānaṃ	dīrgha + adhvāna					DN 16.22	mahāparinibbānasuttaṃ	catunnaṃ dhammānaṃ ananubodhā appaṭivedhā evam’idaṃ <b>dīgham’addhānaṃ</b> sandhāvitaṃ saṃsaritaṃ mamañ’c’eva tumhākañ’ca	DHP 207	sukhavaggo	bālasaṅgatacārī hi, <b>dīgham'addhāna</b> socati,<br/>dukkho bālehi saṃvāso, amitten'eva sabbadā,<br/>dhīro ca sukhasaṃvāso, ñātīnaṃ'va samāgamo.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dīghamaddhānaṃ&entry.1433863141=DHP"">Fix it here</a>."
14689	bhojana 1	nt		bhuñjati					food; meal		√bhuj 2 ṃa (to eat, enjoy)		√bhuj > bhoj + *ana		√bhuj				DN 2.14	sāmaññaphalasuttaṃ	yathā vā pan’eke bhonto samaṇa-brāhmaṇā saddhā-deyyāni <b>bhojanāni</b> bhuñjitvā te evarūpaṃ tiracchānakathaṃ anuyuttā viharanti.	DHP 070	bālavaggo	māse māse kusaggena, bālo bhuñjeyya <b>bhojanaṃ</b>,<br/>na so saṅkhātadhammānaṃ, kalaṃ agghati soḷasiṃ.				55	[sound:bhojana.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhojana 1&entry.1433863141=DHP"">Fix it here</a>."
34921	nagara 1	nt							town; city					nagara					DN 2.14	sāmaññaphalasuttaṃ	gandhakathaṃ ñātikathaṃ yānakathaṃ gāmakathaṃ nigamakathaṃ <b>nagara</b>-kathaṃ janapadakathaṃ itthikathaṃ	DHP 040	cittavaggo	kumbh'ūpamaṃ kāyam'imaṃ viditvā, <b>nagar</b>'ūpamaṃ cittam'idaṃ ṭhapetvā.<br/>yodhetha māraṃ paññā-āvudhena, jitañ'ca rakkhe anivesano siyā.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nagara 1&entry.1433863141=DHP"">Fix it here</a>."
51449	sambhava 3	adj	in comps	sambhavati					produced by; born from; come into being from		√bhū 1 a (to be)		saṃ + √bhū > bhav + *a	sambhava	√bhū				DN 2.24	sāmaññaphalasuttaṃ	‘ayaṃ kho me kāyo rūpī cātumahā-bhūtiko mātāpettika-<b>sambhavo</b> odana-kummās’ūpacayo anicc’ucchādana-parimaddana-bhedana-viddhaṃsana-dhammo’	DHP 396	brāhmaṇavaggo	na c'āhaṃ brāhmaṇaṃ brūmi, yonijaṃ matti-<b>sambhavaṃ</b>,<br/>bhovādi nāma so hoti, sace hoti sakiñcano,<br/>akiñcanaṃ anādānaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sambhava 3&entry.1433863141=DHP"">Fix it here</a>."
14394	bhedana 1	nt	act	bhindati					injuring; fracturing; breaking		√bhid 2 ṃa (to break, split)		√bhid > bhed + *ana	bhedana	√bhid				DN 2.24	sāmaññaphalasuttaṃ	‘ayaṃ kho me kāyo rūpī cātumahā-bhūtiko mātāpettika-sambhavo odana-kummās’ūpacayo anicc’ucchādana-parimaddana-<b>bhedana</b>-viddhaṃsana-dhammo’	DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ, sarīrassa ca <b>bhedanaṃ</b>,<br/>garukaṃ vā'pi ābādhaṃ, cittakkhepañ'ca pāpuṇe.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhedana 1&entry.1433863141=DHP"">Fix it here</a>."
63425	upeta 1	pp		upeti				+instr	endowed with; possessed of; arrived at; attained; lit. came close		√i 1 a (to come, go)	√i + a > e	upa + e + ta	upeta	√i				DN 2.32	sāmaññaphalasuttaṃ	upāsakaṃ maṃ bhagavā dhāretu ajja’t’agge pāṇ’<b>upetaṃ</b> saraṇaṃ gataṃ.	DHP 010	yamakavaggo	yo ca vantakasāvassa, sīlesu susamāhito.<br/><b>upeto</b> damasaccena, sa ve kāsāvamarahati. 				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upeta 1&entry.1433863141=DHP"">Fix it here</a>."
27617	kāra 2	masc	agent, in comps						doer; maker; agent		√kar 7 o (to do, make)		√kar + *a	kāra	√kṛ				DN 22.2	mahāsatipaṭṭhānasuttaṃ	seyyathā’pi dakkho bhama-<b>kāro</b> vā bhamakār’antevāsī vā dīghaṃ vā añchanto ‘dīghaṃ añchāmī’ti pajānāti, rassaṃ vā añchanto ‘rassaṃ añchāmī’ti pajānāti	DHP 153	jarāvaggo	aneka-jātisaṃsāraṃ, sandhāvissaṃ anibbisaṃ, <br/>gaha-<b>kāraṃ</b> gavesanto, dukkhā jāti punappunaṃ.				55	[sound:kāra.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāra 2&entry.1433863141=DHP"">Fix it here</a>."
34415	mukha 4	nt							entrance; opening					mukha					DN 22.5	mahāsatipaṭṭhānasuttaṃ	seyyathā’pi bhikkhave ubhato-<b>mukhā</b> putoḷi pūrā nānāvihitassa dhaññassa seyyath’idaṃ sālīnaṃ vīhīnaṃ muggānaṃ māsānaṃ tilānaṃ taṇḍulānaṃ	DHP 235	malavaggo	paṇḍupalāso'va dāni'si, yamapurisā'pi ca te upaṭṭhitā,<br/>uyyoga-<b>mukhe</b> ca tiṭṭhasi, pātheyyam'pi ca te na vijjati.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mukha 4&entry.1433863141=DHP"">Fix it here</a>."
48490	rasa 2	masc							essense; juice; nectar		√ras 1 a (to taste)		√ras + a	rasa	√ras				DN 27.3	aggaññasuttaṃ	tesaṃ <b>rasa</b>-pathaviṃ aṅguliyā sāyataṃ acchādesi, taṇhā ca tesaṃ okkami.	DHP 049	pupphavaggo	yathā'pi bhamaro pupphaṃ, vaṇṇagandham'aheṭhayaṃ,<br/>paleti <b>rasam</b>'ādāya, evaṃ gāme munī care.				55	[sound:rasa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rasa 2&entry.1433863141=DHP"">Fix it here</a>."
53707	saṅkhārūpasama	masc	comp						stilling of mental activities; quieting of constructed phenomena; epithet of Nibbāna				saṅkhāra + upasama	saṃskāra + upaśama					ITI 43	ajātasuttaṃ	 tassa nissaraṇaṃ santaṃ, atakk’āvacaraṃ dhuvaṃ. ajātaṃ asamuppannaṃ, asokaṃ virajaṃ padaṃ. nirodho dukkhadhammānaṃ, <b>saṅkhār’ūpasamo</b> sukho’ti.	DHP 368	bhikkhuvaggo	mettāvihārī yo bhikkhu, pasanno buddhasāsane,<br/>adhigacche padaṃ santaṃ, <b>saṅkhār'ūpasamaṃ</b> sukhaṃ.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhārūpasama&entry.1433863141=DHP"">Fix it here</a>."
51555	sameti 1	pr		sammati		caus	trans	+acc	calms down; stills; causes to be calm		√sam 3 *e (to be calm)	√sam + *e > same (caus)	same + ti	śāmyati	√śam				ITI 87	andhakaraṇasuttaṃ	tayo vitakke kusale vitakkaye, tayo pana akusale nirākare, <br/>sa ve vitakkāni vicāritāni, <b>sameti</b> vuṭṭhī’va rajaṃ samūhataṃ				DHP 265	dhammaṭṭhavaggo	yo ca <b>sameti </b>pāpāni,<br/>aṇuṃ thūlāni sabbaso,<br/>samitattā hi pāpānaṃ,<br/>samaṇo'ti pavuccati.	55	[sound:sameti.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sameti 1&entry.1433863141=DHP"">Fix it here</a>."
69367	yācita	pp		yācati				+acc	asked (for); has been begged (for)		√yāc 1 a (to beg)		√yāc + ita	yācita	√yāc				JA 253	maṇikaṇṭha jātaka	na taṃ yāce yassa piyaṃ jigiṃse, desso hoti atiyācanāya,<br/>nāgo maṇiṃ <b>yācito</b> brāhmaṇena, adassanaṃ'y'eva tad'ajjhagamā’ti.	DHP 224	kodhavaggo	saccaṃ bhaṇe na kujjheyya, dajjā appam'pi <b>yācito</b>,<br/>etehi tīhi ṭhānehi, gacche devāna santike.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yācita&entry.1433863141=DHP"">Fix it here</a>."
47672	puppha 1	nt							flower		√pupph 1 a (to flower, expand)		√pupph + a	puṣpa	√puṣp				JA 293	kāyanibbinda jātakaṃ	parisussati khippam’idaṃ kaḷevaraṃ, <b>pupphaṃ</b> yathā paṃsuni ātape kataṃ.	DHP 044	pupphavaggo	ko imaṃ pathaviṃ vicessati, yamalokañ'ca imaṃ sadevakaṃ,<br/>ko dhammapadaṃ sudesitaṃ, kusalo <b>puppham</b>'iva pacessati.	DN 16.27	mahāparinibbānasuttaṃ	sabbaphāliphullā kho, ānanda, yamakasālā akāla-<b>pupphehi</b>. te tathāgatassa sarīraṃ okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.	55	[sound:puppha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=puppha 1&entry.1433863141=DHP"">Fix it here</a>."
