user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	link	sbs_audio	test	feedback
14669	50340	bhogataṇhā	fem, abstr, comp					greed for wealth; thirst for riches		желание богатства; жажда обеспеченности	bhoga + tṛṣṇā										bhoga + taṇhā				catutthī tappurisa	bhog<b>āya</b> + taṇhā	DHP 355	taṇhāvaggo	hananti bhogā dummedhaṃ,<br>no ca pāragavesino,<br><b>bhogataṇhāya</b> dummedho,<br>hanti aññ'eva attanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhogataṇhā&entry.1433863141=Parittas"">Fix it here</a>"
11389	2485	attanaṃ	masc, acc sg of atta, atta group					self; himself; herself; itself; yourself; oneself (object)		самость; себя	ātmānam										atta + ānaṃ						DHP 355	taṇhāvaggo	hananti bhogā dummedhaṃ,<br>no ca pāragavesino,<br>bhogataṇhāya dummedho,<br>hanti aññ'eva <b>attanaṃ</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=attanaṃ&entry.1433863141=Parittas"">Fix it here</a>"
42130	45731	pāragavesī 1	adj, comp					seeking salvation; who is looking for the beyond	seeking the far shore	ищущий спасения; ищущий запредельного	pāra + gaveṣin										pāra + gavesī				dutiyā tappurisa	pār<b>aṃ</b> + gavesī	DHP 355	taṇhāvaggo	hananti bhogā dummedhaṃ,<br>no ca <b>pāragavesino</b>,<br>bhogataṇhāya dummedho,<br>hanti aññ'eva attanaṃ.		[sound:pāragavesī.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāragavesī 1&entry.1433863141=Parittas"">Fix it here</a>"
68549	69794	vīta 1.1	pp of veti, in comps	neg				without; free from	gone away	без; свободный (от)	vīta	√i	go	1, 2	√i	･	1	a	come, go		vi + √i + ta	kita	ta				DHP 356	taṇhāvaggo	tiṇadosāni khettāni, rāgadosā ayaṃ pajā,<br>tasmā hi <b>vīta</b>rāgesu, dinnaṃ hoti mahapphalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vīta 1.1&entry.1433863141=Parittas"">Fix it here</a>"
19905	34213	dosa 2.2	masc, from dussati					defect; corruption; problem		недостаток; изъян; испорченность	doṣa	√duṣ	spoil	4	√dus	･	3	ya	be angry, corrupt		√dus > dos + *a	kita	*a	u > o			DHP 356	taṇhāvaggo	tiṇa<b>dosāni</b> khettāni, rāga<b>dosā</b> ayaṃ pajā,<br>tasmā hi vītarāgesu, dinnaṃ hoti mahapphalaṃ.		[sound:dosa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosa 2.2&entry.1433863141=Parittas"">Fix it here</a>"
60260	30532	tiṇadosa	adj, comp					ruined by weeds; spoiled by weeds		разрушенный сорняками; испорченный сорняками	tṛṇa + doṣa										tiṇa + dosa				kammadhāraya	tiṇa eva dosa	DHP 356	taṇhāvaggo	<b>tiṇadosāni</b> khettāni,<br>rāgadosā ayaṃ pajā,<br>tasmā hi vītarāgesu,<br>dinnaṃ hoti mahapphalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tiṇadosa&entry.1433863141=Parittas"">Fix it here</a>"
19570	32584	dinna 2	nt, pp of dadāti				+dat or +loc	offering (to); gift (to)	what is given	подношение; подарок	datta	√dā	give	3	√dā	･	1	a	give		√dā > dī + na	kita	na	ā > ī (Kacc 502, 493)<br>īn > inn			DHP 356	taṇhāvaggo	tiṇadosāni khettāni,<br>rāgadosā ayaṃ pajā,<br>tasmā hi vītarāgesu,<br><b>dinnaṃ</b> hoti mahapphalaṃ.		[sound:dinna.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dinna 2&entry.1433863141=Parittas"">Fix it here</a>"
29158	23880	khetta 1	nt					field; plot of land		поле	kṣetra	√kṣi	possess	1, 2, 6	√khi	×	1	a	live, abide peacefully		√khi > khe + *tta	kita	*tta	i > e			DHP 356	taṇhāvaggo	tiṇadosāni <b>khettāni,</b> rāgadosā ayaṃ pajā,<br>tasmā hi vītarāgesu, dinnaṃ hoti mahapphalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=khetta 1&entry.1433863141=Parittas"">Fix it here</a>"
32297	51609	mahapphala	adj, comp					of great fruit; yielding good results		плодоносный; приносящий хороший результат	maha + phala										mahā + phala				kammadhāraya > bahubbīhi	mahanta + phala	DHP 356	taṇhāvaggo	tiṇadosāni khettāni,<br>rāgadosā ayaṃ pajā,<br>tasmā hi vītarāgesu,<br>dinnaṃ hoti <b>mahapphalaṃ</b>.		[sound:mahapphala.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mahapphala&entry.1433863141=Parittas"">Fix it here</a>"
48085	54798	rāgadosa 2.1	adj, comp					ruined by desire; spoiled by passion; corrupted by lust		разрушенный желанием; испорченный страстью; развращенный похотью	rāga + doṣa										rāga + dosa				kammadhāraya	rāga eva dosa	DHP 356	taṇhāvaggo	tiṇadosāni khettāni,<br><b>rāgadosā</b> ayaṃ pajā,<br>tasmā hi vītarāgesu,<br>dinnaṃ hoti mahapphalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rāgadosa 2.1&entry.1433863141=Parittas"">Fix it here</a>"
60254	30508	tiṇa 2	nt					weed		сорная трава; сорняк	tṛṇa																DHP 356	taṇhāvaggo	<b>tiṇa</b>dosāni khettāni,<br>rāgadosā ayaṃ pajā,<br>tasmā hi vītarāgesu,<br>dinnaṃ hoti mahapphalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tiṇa 2&entry.1433863141=Parittas"">Fix it here</a>"
68566	69802	vītadosa	adj, comp	neg				free from hatred; free from ill-will		свободный от ненависти; свободный от злости	vīta + dveṣa										vīta + dosa				kammadhāraya	vīta + dosa	DHP 357	taṇhāvaggo	tiṇadosāni khettāni, dosadosā ayaṃ pajā,<br>tasmā hi <b>vītadosesu</b>, dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vītadosa&entry.1433863141=Parittas"">Fix it here</a>"
19913	34230	dosadosa	adj, comp					ruined by hatred; spoiled by ill-will; corrupted by aversion		разрушенный ненавистью; испорченный отвращением; развращенный злобой	dveṣa + doṣa										dosa + dosa				kammadhāraya	dosa eva dosa	DHP 357	taṇhāvaggo	tiṇadosāni khettāni,<br><b>dosadosā</b> ayaṃ pajā,<br>tasmā hi vītadosesu,<br>dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosadosa&entry.1433863141=Parittas"">Fix it here</a>"
34195	53395	mohadosa	adj, comp					ruined by delusion; spoiled by confusion; corrupted by illusion		разрушенный заблуждением; испорченный иллюзией	moha + doṣa										moha + dosa				kammadhāraya	moha eva dosa	DHP 358	taṇhāvaggo	tiṇadosāni khettāni,<br><b>mohadosā</b> ayaṃ pajā,<br>tasmā hi vītamohesu,<br>dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mohadosa&entry.1433863141=Parittas"">Fix it here</a>"
68613	69811	vītamoha	adj, comp	neg				free from delusion; free from confusion		свободен от заблуждений; свободен от замешательства	vīta + moha										vīta + moha				kammadhāraya	vīta + moha	DHP 358	taṇhāvaggo	tiṇadosāni khettāni, mohadosā ayaṃ pajā,<br>tasmā hi <b>vītamohesu</b>, dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vītamoha&entry.1433863141=Parittas"">Fix it here</a>"
24520	13367	icchādosa	adj, comp					spoiled by desire; ruined by longing; corrupted by desire		разрушенный желанием; испорченный хотением	icchā + doṣa										icchā + dosa				kammadhāraya	icchā + dosa	DHP 359	taṇhāvaggo	tiṇadosāni khettāni,<br><b>icchādosā</b> ayaṃ pajā,<br>tasmā hi vigat'icchesu,<br>dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=icchādosa&entry.1433863141=Parittas"">Fix it here</a>"
66547	67350	vigaticcha	adj, comp	neg				without wish; free from desire		без желания; свободный от жажды	vigata + icchā										vigata + icchā + a<br>vigaticchā + a	taddhita	a		kammadhāraya	vigata + icchā	DHP 359	taṇhāvaggo	tiṇadosāni khettāni,<br>icchādosā ayaṃ pajā,<br>tasmā hi <b>vigat'icchesu</b>,<br>dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vigaticcha&entry.1433863141=Parittas"">Fix it here</a>"
58684	29368	taṇhādosa	adj, comp					spoiled by craving; ruined by desire; corrupted by craving		разрушенный страстью; испорченный желанием; развращенный страстным желанием	tṛṣṇā + doṣa										taṇhā + dosa				kammadhāraya	taṇhā eva dosa	DHP 359	taṇhāvaggo	tiṇadosāni khettāni,<br><b>taṇhādosā</b> ayaṃ pajā.<br>tasmā hi vītataṇhesu,<br>dinnaṃ hoti mahapphalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=taṇhādosa&entry.1433863141=Parittas"">Fix it here</a>"
52779	61887	saṃvara 2	masc, from saṃvarati				+instr or +gen	control (over); restraint (of); holding back (of)		контроль (над); сдержанность (в); сдерживание (чего-то)	saṃvara	√vṛ	cover	1, 5, 9	√var	･	1	a	cover, dress, restrain		saṃ + √var + a	kita	a				DHP 360	bhikkhuvaggo	cakkhunā <b>saṃvaro</b> sādhu,<br>sādhu sotena <b>saṃvaro</b>,<br>ghānena <b>saṃvaro</b> sādhu,<br>sādhu jivhāya <b>saṃvaro</b>.		[sound:saṃvara.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃvara 2&entry.1433863141=Parittas"">Fix it here</a>"
3434	1275	ajjhattarata	adj, comp					with inner joy; happy within; finding delight inside		с внутренней радостью; счастливый внутри; находящий радость внутри	adhyātma + rata										ajjhatta + rata				kammadhāraya	ajjhatta + rata	DHP 362	bhikkhuvaggo	hatthasaṃyato pādasaṃyato,<br>vācāsaṃyato saṃyat'uttamo,<br><b>ajjhattarato</b> samāhito,<br>eko santusito tam'āhu bhikkhuṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ajjhattarata&entry.1433863141=Parittas"">Fix it here</a>"
54258	58297	santusita 1	pp of santussati					satisfied; pleased; content		удовлетворенный; довольный	saṃtuṣṭa	√tuṣ	be content	4	√tus	･	3	ya	be content, pleased		saṃ + √tus + ita	kita	ita	ṃ > n			DHP 362	bhikkhuvaggo	hatthasaṃyato pādasaṃyato,<br>vācāsaṃyato saṃyat'uttamo,<br>ajjhattarato samāhito,<br>eko <b>santusito</b> tam'āhu bhikkhuṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=santusita 1&entry.1433863141=Parittas"">Fix it here</a>"
52923	61636	saṃyata	pp of saṃyamati				+loc	self-controlled (with); restrained (in)		имеющий само-контроль; сдержанный	saṃyata	√yam	reach	1	√yam	･	1	a	control, strive, end		saṃ + √yam + ta	kita	ta	mt > t			DHP 362	bhikkhuvaggo	hattha<b>saṃyato</b> pāda<b>saṃyato</b>,<br>vācā<b>saṃyato</b> saṃyat'uttamo,<br>ajjhattarato samāhito,<br>eko santusito tam'āhu bhikkhuṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃyata&entry.1433863141=Parittas"">Fix it here</a>"
19612	32827	dīpeti 1	pr, caus of dippati			trans	+acc	explains; illustrates; illuminates	shines	освещает; истолковывает; объясняет	dīpayati	√dīp	shine	4	√dīp	･	3	*e	shine, explain	√dīp + e > dīpe (caus)	dīpe + ti						DHP 363	bhikkhuvaggo	yo mukhasaṃyato bhikkhu,<br>mantabhāṇī anuddhato,<br>atthaṃ dhammañ'ca <b>dīpeti</b>,<br>madhuraṃ tassa bhāsitaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dīpeti 1&entry.1433863141=Parittas"">Fix it here</a>"
6870	4567	anuddhata 1	pp of na uddhata	neg				not arrogant; not pompous; not puffed up with pride		не высокомерный; не напыщенный; не раздутый от гордости	na + uddhata	√dhṛ	hold	1	√dhar	･	1	a	hold, carry, endure		na > an + ud + √dhar + ta	kita	ta	rt > t	kammadhāraya	na + uddhata	DHP 363	bhikkhuvaggo	yo mukhasaṃyato bhikkhu,<br>mantabhāṇī <b>anuddhato</b>,<br>atthaṃ dhammañ'ca dīpeti,<br>madhuraṃ tassa bhāsitaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anuddhata 1&entry.1433863141=Parittas"">Fix it here</a>"
34438	52786	mukhasaṃyata	adj, comp					who has control of one's mouth; who can keep quiet; verbally restrained		кто контролирует свой рот; кто может молчать; сдержанный в речи	mukha + saṃyata										mukha + saṃyata				sattamī tappurisa	mukh<b>e</b> + saṃyata	DHP 363	bhikkhuvaggo	yo <b>mukhasaṃyato</b> bhikkhu,<br>mantabhāṇī anuddhato,<br>atthaṃ dhammañ'ca dīpeti,<br>madhuraṃ tassa bhāsitaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mukhasaṃyata&entry.1433863141=Parittas"">Fix it here</a>"
7824	5426	anuvicintayanta	prp of anuvicintayati			trans	+acc	thinking (about); pondering (over); reflecting (on); meditating (on)		думающий (о); размышляющий (над); медитирующий (о)	anuvicintayat	√cint	think	10	√cint	･	8	*aya	think	√cint + aya > cintaya	anu + vi + cintaya + nta	kita	nta				DHP 364	bhikkhuvaggo	dhamm'ārāmo dhammarato,<br>dhammaṃ <b>anuvicintayaṃ</b>,<br>dhammaṃ anussaraṃ bhikkhu,<br>saddhammā na parihāyati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anuvicintayanta&entry.1433863141=Parittas"">Fix it here</a>"
7664	5328	anussaranta	prp of anussarati			trans	+acc	remembering; recollecting; keeping in mind		помнящий; вспоминающий	anusmarat	√smṛ	remember	1	√sar	･	1	a	remember	√sar + a > sara	anu + sara + nta	kita	nta				DHP 364	bhikkhuvaggo	dhamm'ārāmo dhammarato, dhammaṃ anuvicintayaṃ, <br>dhammaṃ <b>anussaraṃ</b> bhikkhu, saddhammā na parihāyati.		[sound:anussaranta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anussaranta&entry.1433863141=Parittas"">Fix it here</a>"
18903	34837	dhammarata 1	adj, comp					lover of the teaching; devoted to the Dhamma		любящий учение; преданный Дхамме	dharma + rata										dhamma + rata				sattamī tappurisa	dhamm<b>e</b> + rata	DHP 364	bhikkhuvaggo	dhamm'ārāmo <b>dhammarato</b>,<br>dhammaṃ anuvicintayaṃ,<br>dhammaṃ anussaraṃ bhikkhu,<br>saddhammā na parihāyati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhammarata 1&entry.1433863141=Parittas"">Fix it here</a>"
18899	34966	dhammārāma 1	adj, comp					enjoying the Dhamma; taking pleasure in the Dhamma; fond of the teaching		кто наслаждается Дхаммой	dharma + ārāma										dhamma + ārāma				sattamī tappurisa	dhamm<b>e</b> + ārāma	DHP 364	bhikkhuvaggo	<b>dhamm'ārāmo</b> dhammarato,<br>dhammaṃ anuvicintayaṃ,<br>dhammaṃ anussaraṃ bhikkhu,<br>saddhammā na parihāyati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhammārāma 1&entry.1433863141=Parittas"">Fix it here</a>"
42781	44361	parihāyati 2	pr			intrans	+abl	falls away (from); declines (in)		падает; приходит в упадок	parihīyate	√hā	leave	1, 3	√hā	･	3	ya	decrease	√hā + ya > hāya	pari + hāya + ti						DHP 364	bhikkhuvaggo	dhamm'ārāmo dhammarato,<br>dhammaṃ anuvicintayaṃ,<br>dhammaṃ anussaraṃ bhikkhu,<br>saddhammā na <b>parihāyati</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parihāyati 2&entry.1433863141=Parittas"">Fix it here</a>"
46701	46308	pihayanta	prp of pihayati			intrans	+gen	envying; being jealous (of); coveting		завидующий; ревнующий; жаждущий	spṛhayat	√spṛh	be eager	6, 10	√pih	･	8	*aya	desire, envy	√pih + aya > pihaya	pihaya + nta	kita	nta				DHP 365	bhikkhuvaggo	salābhaṃ n'ātimaññeyya,<br>n'āññesaṃ <b>pihayaṃ</b> care,<br>aññesaṃ <b>pihayaṃ</b> bhikkhu,<br>samādhiṃ n'ādhigacchati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pihayanta&entry.1433863141=Parittas"">Fix it here</a>"
50445	61158	salābha	masc, comp					one’s own gain		собственная выгода	sva + lābha										sa + lābha				kammadhāraya	sa + lābha	DHP 366	bhikkhuvaggo	appalābho'pi ce bhikkhu,<br><b>salābhaṃ</b> n'ātimaññati,<br>taṃ ve devā pasaṃsanti,<br>suddhājīviṃ atanditaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=salābha&entry.1433863141=Parittas"">Fix it here</a>"
56988	63942	suddhājīva 1	adj, comp					clean-living; living a pure life; innocent		с чистым образом жизни; живущий чистой жизнью; невинный	śuddha + ājīva										suddha + ājīva				kammadhāraya	suddha + ājīva	DHP 366	bhikkhuvaggo	appalābho'pi ce bhikkhu,<br>salābhaṃ n'ātimaññati,<br>taṃ ve devā pasaṃsanti,<br><b>suddhājīviṃ</b> atanditaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=suddhājīva 1&entry.1433863141=Parittas"">Fix it here</a>"
