ID	Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Index	Test	audio	Feedback	Tags
68137	virūḷha 1	pp		virūhati					grown; developed			√ruh 1 a (to ascend, grow)		vi + √ruh + ta > rūḍha > rūḷha	virūḍha	√ruh				SN 12.38	cetanāsuttaṃ	ārammaṇe sati patiṭṭhā viññāṇassa hoti. tasmiṃ patiṭṭhite viññāṇe <b>virūḷhe</b> āyatiṃ punabbhav’ābhinibbatti hoti.				AN 3.156	pubbaṇhasuttaṃ	te attha-laddhā sukhitā, <b>viruḷhā</b> buddhasāsane. arogā sukhitā hotha, saha sabbehi ñātibhī’ti.	So_attha-laddho		Thanksgiving Recitations							46n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=virūḷha 1&entry.1433863141=Anki"">Fix it here</a>."	 So_attha-laddho 
15356	buddhasāsana	nt	comp						the Buddha's teaching; the Buddha's message; the Buddha's dispensation					buddha + sāsana	buddha + śāsana					SN 6.14	aruṇavatīsuttaṃ	ārambhatha nikkhamatha, yuñjatha <b>buddhasāsane</b>. <br/>dhunātha maccuno senaṃ, naḷ’āgāraṃ’va kuñjaro.				AN 3.156	pubbaṇhasuttaṃ	te attha-laddhā sukhitā, viruḷhā <b>buddhasāsane</b>. arogā sukhitā hotha, saha sabbehi ñātibhī’ti.	So_attha-laddho		Thanksgiving Recitations							46n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=buddhasāsana&entry.1433863141=Anki"">Fix it here</a>."	 So_attha-laddho 
49918	saha 2	ind	prep					+instr	with; together (with); accompanied (by)						saha					DHPa 1.1.1	cakkhupālatthera vatthu	upakaṭṭhāya pavāraṇāya sabb’eva <b>saha</b> paṭisambhidāhi arahattaṃ pāpuṇiṃsu				AN 3.156	pubbaṇhasuttaṃ	te attha-laddhā sukhitā, viruḷhā buddhasāsane. arogā sukhitā hotha, <b>saha</b> sabbehi ñātibhī’ti.	So_attha-laddho		Thanksgiving Recitations	TH 251	raṭṭhapālattheragāthā	passa cittakataṃ rūpaṃ, maṇinā kuṇḍalena ca. <br/>aṭṭhiṃ tacena onaddhaṃ, <b>saha</b> vatthehi sobhati.	Raṭṭhapāla-thera-gāthā	From the Elder Raṭṭhapāla	Verses	46n	55	[sound:saha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saha 2&entry.1433863141=Anki"">Fix it here</a>."	 So_attha-laddho Raṭṭhapāla-thera-gāthā
46479	pharitvāna	abs		pharati			trans	+acc	having filled; having suffused; having pervaded			√phar 1 a (to suffuse, pervade)		√phar + itvāna		√sphur										Thai		<b>pharitvāna</b> mettaṃ samettā bhadantā avikkhitta-cittā parittaṃ bhaṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pharitvāna&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
12947	āyāti	pr					trans	+acc	approaches; goes (to)			√yā 1 a (to go)	√yā + a > yā	ā + yā + ti	āyāti	√yā				AN 6.61	majjhesuttaṃ	<b>āyāmi</b>-āvuso, yena bhagavā ten'upasaṅkamissāma. upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma.				Thai		bhummā c’<b>āyantu</b> devā jala-thala-visame yakkha-gandhabba-nāgā tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āyāti&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
25200	jala	nt							water			√gal 1 a (to drip, flow)		√gal > jal + a	jala	√gal				SNP 47	māgaṇḍiyasuttaṃ<br/>aṭṭhakavaggo 9	yehi vivitto vicareyya loke, na tāni uggayha vadeyya nāgo,<br/><b>jala</b>-ambujaṃ kaṇḍakaṃ vārijaṃ yathā, <b>jalena</b> paṅkena c'anūpalittaṃ,<br/>evaṃ munī santivādo agiddho, kāme ca loke ca anūpalitto.				Thai		bhummā c’āyantu devā <b>jala</b>-thala-visame yakkha-gandhabba-nāgā tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jala&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
59670	thala 1	nt		tiṭṭhati					land; dry ground			√ṭhā 1 a (to stand)		√ṭhā + la	sthala	√sthā				MN 22	alagaddūpamasuttaṃ	yaṃnūn’āhaṃ imaṃ kullaṃ <b>thale</b> vā ussādetvā udake vā opilāpetvā yena kāmaṃ pakkameyyan’ti.				Thai		bhummā c’āyantu devā jala-<b>thala</b>-visame yakkha-gandhabba-nāgā tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=thala 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
68206	visama 1	adj		na sama	neg				rough; uneven; unbalanced					vi + sama	viṣama				(MW) unevenness, uneven or rough ground or place	SN 16.3	candūpamasuttaṃ	seyyathā’pi, bhikkhave, puriso jar’udapānaṃ vā olokeyya pabbata-<b>visamaṃ</b> vā nadīviduggaṃ vā — apakass’eva kāyaṃ, apakassa cittaṃ				Thai		bhummā c’āyantu devā jala-thala-<b>visame</b> yakkha-gandhabba-nāgā tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=visama 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
69456	yakkha 1	masc							supernatural being; spirit; demon			√yakkh 8 *e (to worship)		√yakkh + a	yakṣa	√yakṣ				SN 1.43	annasuttaṃ	annam'ev'ābhinandanti,<br/>ubhaye devamānusā,<br/>atha ko nāma so <b>yakkho</b>,<br/>yaṃ annaṃ n'ābhinandatī'ti.				Thai		bhummā c’āyantu devā jala-thala-visame <b>yakkha</b>-gandhabba-nāgā tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yakkha 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
22609	gandhabba 1	masc							demigod; heavenly musician; class of mythological beings						gandharva				see MW	DHP 105	sahassavaggo	n'eva devo na <b>gandhabbo</b>, na māro saha brahmunā,<br/>jitaṃ apajitaṃ kayirā, tathārūpassa jantuno.				Thai		bhummā c’āyantu devā jala-thala-visame yakkha-<b>gandhabba</b>-nāgā tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=gandhabba 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
34881	nāga 4	masc							serpent; dragon; Nāga demon						nāga					DN 20.2	mahāsamayasuttaṃ	ye <b>nāga</b>-rāje sahasā haranti, dibbā dijā pakkhi visuddhacakkhū,<br/>vehāsayā te vanamajjhapattā, citrā supaṇṇā iti tesa nāmaṃ.				Thai		bhummā c’āyantu devā jala-thala-visame yakkha-gandhabba-<b>nāgā</b> tiṭṭhantā santike, yaṃ muni-vara-vacanaṃ sādhavo me suṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga 4&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
51559	sametta	adj		metta					friendly; benevolent; kind; with goodwill			√mitt 1 a (to be friendly)		sa + √mitt + *a	sa + maitra	√mith										Thai		pharitvāna mettaṃ <b>samettā</b> bhadantā avikkhitta-cittā parittaṃ bhaṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sametta&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
13658	bhadanta 1	masc							venerable; reverend			√bhad 1 a (to be good, lucky)		√bhad + anta	bhadra	√bhand				VIN 1.4.3.8	accekacīvarasikkhāpada	so ce bhikkhūnaṃ santike dūtaṃ pahiṇeyya, āgacchantu <b>bhadantā</b> vass'āvāsikaṃ dassāmī'ti, etaṃ accekacīvaraṃ nāma.				Thai		pharitvāna mettaṃ samettā <b>bhadantā</b> avikkhitta-cittā parittaṃ bhaṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhadanta 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
12587	avikkhitta	pp		na vikkhipati	neg				not scattered; not confused; lit. not thrown apart			√khip 1 a (to throw)		na + vi + √khip + ta	na + vikṣipta	√kṣip										Thai		pharitvāna mettaṃ samettā bhadantā <b>avikkhitta</b>-cittā parittaṃ bhaṇantu	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=avikkhitta&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
13881	bhaṇati 1	pr					trans	+acc	speaks; says; proclaims			√bhaṇ 1 a (to talk, speak)	√bhaṇ + a > bhaṇa	bhaṇa + ti	bhaṇati	√bhaṇ				MN 139	araṇavibhaṅgasuttaṃ	rahovādaṃ na bhāseyya, sammukhā na khīṇaṃ <b>bhaṇe</b>. ataramāno’va bhāseyya, no taramāno.				Thai		pharitvāna mettaṃ samettā bhadantā avikkhitta-cittā parittaṃ <b>bhaṇantu</b>	Devā-ārādhanā		Protective Recitations	VIN 2.5.1.2	omasavādasikkhāpadaṃ	“santi idh'ekacce khattiyā, brāhmaṇā”ti <b>bhaṇati</b>				47n	55	[sound:bhaṇati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhaṇati 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
55887	sikhara 1	nt		sikhā					the top; summit of a mountain						śikhara											Thai		sagge kāme ca rūpe, giri-<b>sikhara</b>-taṭe c’antalikkhe vimāne, dīpe raṭṭhe ca gāme, taru-vana-gahane, geha-vatthumhi khette	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sikhara 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
59065	taṭa 1	masc							declivity of a mountain; side of a hill; precipice																	Thai		sagge kāme ca rūpe, giri-sikhara-<b>taṭe</b> c’antalikkhe vimāne, dīpe raṭṭhe ca gāme, taru-vana-gahane, geha-vatthumhi khette	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=taṭa 1&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
67241	vimāna 2	nt		manas					heavenly mansion; paradise; lit. immeasurable			√mā 5 nā (to measure)		vi + √mā + na	vimāna	√mā				VV 15	uttarā vimānavatthu	uposathaṃ upavasissaṃ, sadā sīlesu saṃvutā,<br/>saññamā saṃvibhāgā ca, <b>vimānaṃ</b> āvasām'ahaṃ.				Thai		sagge kāme ca rūpe, giri-sikhara-taṭe c’antalikkhe <b>vimāne</b>, dīpe raṭṭhe ca gāme, taru-vana-gahane, geha-vatthumhi khette	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vimāna 2&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
48664	raṭṭha	nt							country; land; kingdom; realm			√rāj 1 a (to rule)		√rāj + tha	rāṣṭra	√rāj				DHP 329	nāgavaggo	no ce labhetha nipakaṃ sahāyaṃ, saddhiṃcaraṃ sādhuvihāri-dhīraṃ, <br/>rājā’va <b>raṭṭhaṃ</b> vijitaṃ pahāya, eko care mātaṅg’araññe’va nāgo.				Thai		sagge kāme ca rūpe, giri-sikhara-taṭe c’antalikkhe vimāne, dīpe <b>raṭṭhe</b> ca gāme, taru-vana-gahane, geha-vatthumhi khette	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=raṭṭha&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
58964	taru	masc							tree						taru					TH 262	tālapuṭattheragāthā	ropetva rukkhāni yathā phal'esī, mūle <b>taruṃ</b> chettu tam'eva icchasi,<br/>tath'ūpamaṃ cittam'idaṃ karosi, yaṃ maṃ aniccamhi cale niyuñjasi.				Thai		sagge kāme ca rūpe, giri-sikhara-taṭe c’antalikkhe vimāne, dīpe raṭṭhe ca gāme, <b>taru</b>-vana-gahane, geha-vatthumhi khette	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=taru&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
22250	gahana 2	nt		gaṇhāti					tangle; thicket; impenetrable jungle; dense forest			√gah 6 ṇhā (to grasp, take)		√gah + ana	gahana	√grah √gṛbh √gṛh				DHP 394	brāhmaṇavaggo	kiṃ te jaṭāhi dummedha, kiṃ te ajinasāṭiyā, <br/>abbhantaraṃ te <b>gahanaṃ</b>, bāhiraṃ parimajjasī’ti.				Thai		sagge kāme ca rūpe, giri-sikhara-taṭe c’antalikkhe vimāne, dīpe raṭṭhe ca gāme, taru-vana-<b>gahane</b>, geha-vatthumhi khette	Devā-ārādhanā		Protective Recitations							47n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=gahana 2&entry.1433863141=Anki"">Fix it here</a>."	 Devā-ārādhanā 
20759	dutiyampi	sandhi	adv + ind						for the second time; and second time					dutiyaṃ + api	dvitīyam + api											Trad		<b>dutiyam’pi</b> buddhaṃ saraṇaṃ gacchāmi. dutiyam’pi dhammaṃ saraṇaṃ gacchāmi. dutiyam’pi saṅghaṃ saraṇaṃ gacchāmi	Saraṇa-gamana-pāṭho		Protective Recitations	UD 45	uposathasuttaṃ	<b>dutiyam’pi</b> kho bhagavā tuṇhī ahosi.				48n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dutiyampi&entry.1433863141=Anki"">Fix it here</a>."	 Saraṇa-gamana-pāṭho 
59209	tatiyampi	sandhi	adv + ind						and for the third time					tatiyaṃ + api	tṛtīyam + api											Trad		<b>tatiyam’pi</b> buddhaṃ saraṇaṃ gacchāmi. <b>tatiyam’pi</b> dhammaṃ saraṇaṃ gacchāmi. <b>tatiyam’pi</b> saṅghaṃ saraṇaṃ gacchāmi	Saraṇa-gamana-pāṭho		Protective Recitations	UD 45	uposathasuttaṃ	<b>tatiyam'pi </b>kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, uddhaste aruṇe, nandimukhiyā rattiyā uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ paṇāmetvā bhagavantaṃ etad'avoca				48n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tatiyampi&entry.1433863141=Anki"">Fix it here</a>."	 Saraṇa-gamana-pāṭho 
67427	vināyaka	masc	agent	vineti					leader; guide; teacher; epithet of the Buddha			√nī 1 a (to lead)		vi + √nī > nāy + *aka	vināyaka	√nī				BV 28	buddha pakiṇṇaka kaṇḍaṃ	aparimeyyito kappe, caturo āsuṃ <b>vināyakā</b>,<br/>taṇhaṅkaro medhaṅkaro, atho'pi saraṇaṅkaro,<br/>dīpaṅkaro ca sambuddho, ekakappamhi te jinā.				Thai		buddhaṃ varan’taṃ sirasā namāmi. lokassa nāthañ’ca <b>vināyakañ</b>’ca. tan’tejasā te jaya-siddhi hotu. sabb’antarāyā ca vināsamentu.	Nama-kāra-siddhi-gāthā		Protective Recitations							49n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vināyaka&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
40047	padāla	adj		padāḷeti					breaking; destroying;  splitting; tearing			√dal 8 *e (to split, tear apart)		pa + √dal + *a		√dal √dṝ										Thai		dhammaṃ varan’taṃ sirasā namāmi. moha-<b>ppadālaṃ</b> upasanta-dāhaṃ. tan’tejasā te jaya-siddhi hotu. sabb’antarāyā ca vināsamentu	Nama-kāra-siddhi-gāthā		Protective Recitations							49n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=padāla&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
17722	dāha 2	masc		ḍahati					heat; burning; fever			√ḍah 1 a (to burn)		√ḍah + *a	dāha	√dhā										Thai		dhammaṃ varan’taṃ sirasā namāmi. moha-ppadālaṃ upasanta-<b>dāhaṃ</b>. tan’tejasā te jaya-siddhi hotu. sabb’antarāyā ca vināsamentu	Nama-kāra-siddhi-gāthā		Protective Recitations							49n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dāha 2&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
18647	dhaja 1	masc							flag; banner; symbol; emblem; lit. flapping (on the wind)			√dhaj 1 a (to move, flap)		√dhaj + a	dhvaja	√dhvaj										Thai		dhammo <b>dhajo</b> yo viya tassa satthu dassesi lokassa visuddhi-maggaṃ, niyyāniko dhamma-dharassa dhārī sāt’āvaho santi-karo suciṇṇo	Nama-kāra-siddhi-gāthā		Protective Recitations	AN 4.48	visākhasuttaṃ	bhāsaye jotaye dhammaṃ, paggaṇhe isinaṃ <b>dhajaṃ</b>,<br/>subhāsitadhajā isayo, dhammo hi isinaṃ <b>dhajo</b>'ti.				49n	55	[sound:dhaja.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhaja 1&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
18307	dassesi	aor		dasseti		caus	trans	+acc	showed; exhibited; revealed; lit. caused to see			√dis 1 *e (to see)	√dis + *e > dasse (caus, irreg)	dasse + si	adīdṛśat	√dṛś				VIN 4.8.206	seṭṭhiputtavatthu	jīvako … janaṃ ussāretvā tirokaraṇiyaṃ parikkhipitvā thambhe upanibandhitvā bhariyaṃ purato ṭhapetvā udara-cchaviṃ uppāṭetvā antagaṇṭhiṃ nīharitvā bhariyāya <b>dassesi</b>				Thai		dhammo dhajo yo viya tassa satthu <b>dassesi</b> lokassa visuddhi-maggaṃ, niyyāniko dhamma-dharassa dhārī sāt’āvaho santi-karo suciṇṇo	Nama-kāra-siddhi-gāthā		Protective Recitations							49n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dassesi&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
70993	dhārī 2	adj		dharati					holding; keeping; upholding; knowing by heart			√dhar 8 *e (to wear, hold, carry)		√dhar + *ī		√dhṛ										Thai		dhammo dhajo yo viya tassa satthu dassesi lokassa visuddhi-maggaṃ, niyyāniko dhamma-dharassa <b>dhārī</b> sāt’āvaho santi-karo suciṇṇo	Nama-kāra-siddhi-gāthā		Protective Recitations							49n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhārī 2&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
54840	sāta 2	nt							pleasure; delight; comfort			√san 1 a (to like, love)		√san > sā + ta	sāta	√san				SN 48.38	tatiyavibhaṅgasuttaṃ	“katamañ'ca, bhikkhave, sukh’indriyaṃ? yaṃ kho, bhikkhave, kāyikaṃ sukhaṃ, kāyikaṃ <b>sātaṃ</b>, kāyasamphassajaṃ sukhaṃ <b>sātaṃ</b> vedayitaṃ — idaṃ vuccati, bhikkhave, sukh’indriyaṃ.				Thai		dhammo dhajo yo viya tassa satthu dassesi lokassa visuddhi-maggaṃ, niyyāniko dhamma-dharassa dhārī <b>sāt’</b>āvaho santi-karo suciṇṇo	Nama-kāra-siddhi-gāthā		Protective Recitations							49n	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāta 2&entry.1433863141=Anki"">Fix it here</a>."	 Nama-kāra-siddhi-gāthā 
